,file_path,modality,vocal_channel,emotion,emotional_intensity,statement,repetition,actor
604,/content/ravdess/Actor_04/03-01-01-01-02-02-04.wav,03,01,01,01,02,02,04
605,/content/ravdess/Actor_04/03-02-03-01-02-01-04.wav,03,02,03,01,02,01,04
606,/content/ravdess/Actor_04/03-01-04-02-01-01-04.wav,03,01,04,02,01,01,04
607,/content/ravdess/Actor_04/03-01-02-02-01-01-04.wav,03,01,02,02,01,01,04
608,/content/ravdess/Actor_04/03-02-04-02-01-02-04.wav,03,02,04,02,01,02,04
609,/content/ravdess/Actor_04/03-01-08-02-02-02-04.wav,03,01,08,02,02,02,04
610,/content/ravdess/Actor_04/03-01-03-01-01-02-04.wav,03,01,03,01,01,02,04
611,/content/ravdess/Actor_04/03-02-05-01-01-02-04.wav,03,02,05,01,01,02,04
612,/content/ravdess/Actor_04/03-02-04-01-02-02-04.wav,03,02,04,01,02,02,04
613,/content/ravdess/Actor_04/03-02-02-02-02-02-04.wav,03,02,02,02,02,02,04
614,/content/ravdess/Actor_04/03-01-02-02-02-01-04.wav,03,01,02,02,02,01,04
615,/content/ravdess/Actor_04/03-01-01-01-01-02-04.wav,03,01,01,01,01,02,04
616,/content/ravdess/Actor_04/03-02-05-02-02-01-04.wav,03,02,05,02,02,01,04
617,/content/ravdess/Actor_04/03-02-02-01-02-01-04.wav,03,02,02,01,02,01,04
618,/content/ravdess/Actor_04/03-01-04-02-01-02-04.wav,03,01,04,02,01,02,04
619,/content/ravdess/Actor_04/03-02-06-02-02-02-04.wav,03,02,06,02,02,02,04
620,/content/ravdess/Actor_04/03-01-02-01-01-02-04.wav,03,01,02,01,01,02,04
621,/content/ravdess/Actor_04/03-01-02-02-01-02-04.wav,03,01,02,02,01,02,04
622,/content/ravdess/Actor_04/03-01-08-02-01-01-04.wav,03,01,08,02,01,01,04
623,/content/ravdess/Actor_04/03-01-05-02-02-02-04.wav,03,01,05,02,02,02,04
624,/content/ravdess/Actor_15/03-01-02-01-01-01-15.wav,03,01,02,01,01,01,15
625,/content/ravdess/Actor_15/03-01-03-01-02-01-15.wav,03,01,03,01,02,01,15
626,/content/ravdess/Actor_15/03-01-08-01-01-01-15.wav,03,01,08,01,01,01,15
627,/content/ravdess/Actor_15/03-01-03-02-02-01-15.wav,03,01,03,02,02,01,15
628,/content/ravdess/Actor_15/03-01-04-02-01-02-15.wav,03,01,04,02,01,02,15
629,/content/ravdess/Actor_15/03-01-04-01-01-01-15.wav,03,01,04,01,01,01,15
630,/content/ravdess/Actor_15/03-02-01-01-01-02-15.wav,03,02,01,01,01,02,15
631,/content/ravdess/Actor_15/03-01-02-02-02-02-15.wav,03,01,02,02,02,02,15
632,/content/ravdess/Actor_15/03-02-05-02-01-02-15.wav,03,02,05,02,01,02,15
633,/content/ravdess/Actor_15/03-01-01-01-02-01-15.wav,03,01,01,01,02,01,15
634,/content/ravdess/Actor_15/03-02-04-02-01-01-15.wav,03,02,04,02,01,01,15
635,/content/ravdess/Actor_15/03-01-05-02-02-01-15.wav,03,01,05,02,02,01,15
636,/content/ravdess/Actor_15/03-01-04-02-01-01-15.wav,03,01,04,02,01,01,15
637,/content/ravdess/Actor_15/03-01-06-02-01-02-15.wav,03,01,06,02,01,02,15
638,/content/ravdess/Actor_15/03-02-02-02-02-02-15.wav,03,02,02,02,02,02,15
639,/content/ravdess/Actor_15/03-02-06-02-01-01-15.wav,03,02,06,02,01,01,15
640,/content/ravdess/Actor_15/03-02-05-02-02-02-15.wav,03,02,05,02,02,02,15
641,/content/ravdess/Actor_15/03-02-05-02-01-01-15.wav,03,02,05,02,01,01,15
642,/content/ravdess/Actor_15/03-01-07-02-02-01-15.wav,03,01,07,02,02,01,15
643,/content/ravdess/Actor_15/03-01-06-01-02-02-15.wav,03,01,06,01,02,02,15
644,/content/ravdess/Actor_15/03-01-05-01-01-01-15.wav,03,01,05,01,01,01,15
645,/content/ravdess/Actor_15/03-01-05-01-02-02-15.wav,03,01,05,01,02,02,15
646,/content/ravdess/Actor_15/03-02-03-01-01-01-15.wav,03,02,03,01,01,01,15
647,/content/ravdess/Actor_15/03-02-01-01-02-01-15.wav,03,02,01,01,02,01,15
648,/content/ravdess/Actor_15/03-01-02-02-02-01-15.wav,03,01,02,02,02,01,15
649,/content/ravdess/Actor_15/03-01-05-01-01-02-15.wav,03,01,05,01,01,02,15
650,/content/ravdess/Actor_15/03-02-02-02-01-02-15.wav,03,02,02,02,01,02,15
651,/content/ravdess/Actor_15/03-01-05-01-02-01-15.wav,03,01,05,01,02,01,15
652,/content/ravdess/Actor_15/03-02-03-01-02-02-15.wav,03,02,03,01,02,02,15
653,/content/ravdess/Actor_15/03-01-08-01-01-02-15.wav,03,01,08,01,01,02,15
654,/content/ravdess/Actor_15/03-01-01-01-02-02-15.wav,03,01,01,01,02,02,15
655,/content/ravdess/Actor_15/03-02-03-02-02-02-15.wav,03,02,03,02,02,02,15
656,/content/ravdess/Actor_15/03-01-02-02-01-02-15.wav,03,01,02,02,01,02,15
657,/content/ravdess/Actor_15/03-01-05-02-01-02-15.wav,03,01,05,02,01,02,15
658,/content/ravdess/Actor_15/03-02-04-02-02-01-15.wav,03,02,04,02,02,01,15
659,/content/ravdess/Actor_15/03-01-08-02-01-02-15.wav,03,01,08,02,01,02,15
660,/content/ravdess/Actor_15/03-01-07-01-02-01-15.wav,03,01,07,01,02,01,15
661,/content/ravdess/Actor_15/03-01-02-02-01-01-15.wav,03,01,02,02,01,01,15
662,/content/ravdess/Actor_15/03-01-06-02-01-01-15.wav,03,01,06,02,01,01,15
663,/content/ravdess/Actor_15/03-02-04-02-02-02-15.wav,03,02,04,02,02,02,15
664,/content/ravdess/Actor_15/03-02-02-01-01-01-15.wav,03,02,02,01,01,01,15
665,/content/ravdess/Actor_15/03-02-02-02-02-01-15.wav,03,02,02,02,02,01,15
666,/content/ravdess/Actor_15/03-02-02-02-01-01-15.wav,03,02,02,02,01,01,15
667,/content/ravdess/Actor_15/03-01-08-02-01-01-15.wav,03,01,08,02,01,01,15
668,/content/ravdess/Actor_15/03-02-01-01-01-01-15.wav,03,02,01,01,01,01,15
669,/content/ravdess/Actor_15/03-01-07-01-01-02-15.wav,03,01,07,01,01,02,15
670,/content/ravdess/Actor_15/03-02-04-01-01-02-15.wav,03,02,04,01,01,02,15
671,/content/ravdess/Actor_15/03-02-05-01-01-01-15.wav,03,02,05,01,01,01,15
672,/content/ravdess/Actor_15/03-01-06-02-02-01-15.wav,03,01,06,02,02,01,15
673,/content/ravdess/Actor_15/03-01-06-01-01-02-15.wav,03,01,06,01,01,02,15
674,/content/ravdess/Actor_15/03-02-02-01-02-02-15.wav,03,02,02,01,02,02,15
675,/content/ravdess/Actor_15/03-01-01-01-01-01-15.wav,03,01,01,01,01,01,15
676,/content/ravdess/Actor_15/03-02-04-02-01-02-15.wav,03,02,04,02,01,02,15
677,/content/ravdess/Actor_15/03-01-04-02-02-02-15.wav,03,01,04,02,02,02,15
678,/content/ravdess/Actor_15/03-02-05-01-02-01-15.wav,03,02,05,01,02,01,15
679,/content/ravdess/Actor_15/03-01-07-01-02-02-15.wav,03,01,07,01,02,02,15
680,/content/ravdess/Actor_15/03-02-04-01-02-01-15.wav,03,02,04,01,02,01,15
681,/content/ravdess/Actor_15/03-02-06-01-02-02-15.wav,03,02,06,01,02,02,15
682,/content/ravdess/Actor_15/03-02-06-01-02-01-15.wav,03,02,06,01,02,01,15
683,/content/ravdess/Actor_15/03-02-03-01-02-01-15.wav,03,02,03,01,02,01,15
684,/content/ravdess/Actor_15/03-01-05-02-02-02-15.wav,03,01,05,02,02,02,15
685,/content/ravdess/Actor_15/03-02-02-01-02-01-15.wav,03,02,02,01,02,01,15
686,/content/ravdess/Actor_15/03-02-02-01-01-02-15.wav,03,02,02,01,01,02,15
687,/content/ravdess/Actor_15/03-01-04-01-02-02-15.wav,03,01,04,01,02,02,15
688,/content/ravdess/Actor_15/03-01-04-01-01-02-15.wav,03,01,04,01,01,02,15
689,/content/ravdess/Actor_15/03-01-03-01-02-02-15.wav,03,01,03,01,02,02,15
690,/content/ravdess/Actor_15/03-02-06-02-02-02-15.wav,03,02,06,02,02,02,15
691,/content/ravdess/Actor_15/03-01-08-02-02-02-15.wav,03,01,08,02,02,02,15
692,/content/ravdess/Actor_15/03-02-03-01-01-02-15.wav,03,02,03,01,01,02,15
693,/content/ravdess/Actor_15/03-01-03-02-02-02-15.wav,03,01,03,02,02,02,15
694,/content/ravdess/Actor_15/03-02-05-01-01-02-15.wav,03,02,05,01,01,02,15
695,/content/ravdess/Actor_15/03-02-03-02-01-01-15.wav,03,02,03,02,01,01,15
696,/content/ravdess/Actor_15/03-01-08-01-02-01-15.wav,03,01,08,01,02,01,15
697,/content/ravdess/Actor_15/03-02-01-01-02-02-15.wav,03,02,01,01,02,02,15
698,/content/ravdess/Actor_15/03-01-07-02-01-01-15.wav,03,01,07,02,01,01,15
699,/content/ravdess/Actor_15/03-01-03-02-01-01-15.wav,03,01,03,02,01,01,15
700,/content/ravdess/Actor_15/03-01-03-01-01-02-15.wav,03,01,03,01,01,02,15
701,/content/ravdess/Actor_15/03-01-02-01-02-01-15.wav,03,01,02,01,02,01,15
702,/content/ravdess/Actor_15/03-02-05-01-02-02-15.wav,03,02,05,01,02,02,15
703,/content/ravdess/Actor_15/03-01-08-01-02-02-15.wav,03,01,08,01,02,02,15
704,/content/ravdess/Actor_15/03-01-07-02-02-02-15.wav,03,01,07,02,02,02,15
705,/content/ravdess/Actor_15/03-01-04-01-02-01-15.wav,03,01,04,01,02,01,15
706,/content/ravdess/Actor_15/03-01-05-02-01-01-15.wav,03,01,05,02,01,01,15
707,/content/ravdess/Actor_15/03-01-06-02-02-02-15.wav,03,01,06,02,02,02,15
708,/content/ravdess/Actor_15/03-02-04-01-02-02-15.wav,03,02,04,01,02,02,15
709,/content/ravdess/Actor_15/03-02-03-02-02-01-15.wav,03,02,03,02,02,01,15
710,/content/ravdess/Actor_15/03-01-03-02-01-02-15.wav,03,01,03,02,01,02,15
711,/content/ravdess/Actor_15/03-01-03-01-01-01-15.wav,03,01,03,01,01,01,15
712,/content/ravdess/Actor_15/03-02-03-02-01-02-15.wav,03,02,03,02,01,02,15
713,/content/ravdess/Actor_15/03-01-04-02-02-01-15.wav,03,01,04,02,02,01,15
714,/content/ravdess/Actor_15/03-01-07-02-01-02-15.wav,03,01,07,02,01,02,15
715,/content/ravdess/Actor_15/03-02-06-01-01-02-15.wav,03,02,06,01,01,02,15
716,/content/ravdess/Actor_15/03-02-06-01-01-01-15.wav,03,02,06,01,01,01,15
717,/content/ravdess/Actor_15/03-01-06-01-02-01-15.wav,03,01,06,01,02,01,15
718,/content/ravdess/Actor_15/03-01-01-01-01-02-15.wav,03,01,01,01,01,02,15
719,/content/ravdess/Actor_15/03-02-04-01-01-01-15.wav,03,02,04,01,01,01,15
720,/content/ravdess/Actor_15/03-02-05-02-02-01-15.wav,03,02,05,02,02,01,15
721,/content/ravdess/Actor_15/03-02-06-02-01-02-15.wav,03,02,06,02,01,02,15
722,/content/ravdess/Actor_15/03-01-07-01-01-01-15.wav,03,01,07,01,01,01,15
723,/content/ravdess/Actor_15/03-01-02-01-02-02-15.wav,03,01,02,01,02,02,15
724,/content/ravdess/Actor_15/03-01-02-01-01-02-15.wav,03,01,02,01,01,02,15
725,/content/ravdess/Actor_15/03-01-08-02-02-01-15.wav,03,01,08,02,02,01,15
726,/content/ravdess/Actor_15/03-02-06-02-02-01-15.wav,03,02,06,02,02,01,15
727,/content/ravdess/Actor_15/03-01-06-01-01-01-15.wav,03,01,06,01,01,01,15
728,/content/ravdess/Actor_18/03-01-08-01-02-02-18.wav,03,01,08,01,02,02,18
729,/content/ravdess/Actor_18/03-01-05-02-01-01-18.wav,03,01,05,02,01,01,18
730,/content/ravdess/Actor_18/03-01-01-01-01-01-18.wav,03,01,01,01,01,01,18
731,/content/ravdess/Actor_18/03-01-08-01-01-02-18.wav,03,01,08,01,01,02,18
732,/content/ravdess/Actor_18/03-01-07-02-02-01-18.wav,03,01,07,02,02,01,18
733,/content/ravdess/Actor_18/03-01-06-02-02-01-18.wav,03,01,06,02,02,01,18
734,/content/ravdess/Actor_18/03-01-06-01-02-01-18.wav,03,01,06,01,02,01,18
735,/content/ravdess/Actor_18/03-01-07-01-01-02-18.wav,03,01,07,01,01,02,18
736,/content/ravdess/Actor_18/03-01-03-01-01-01-18.wav,03,01,03,01,01,01,18
737,/content/ravdess/Actor_18/03-01-07-02-02-02-18.wav,03,01,07,02,02,02,18
738,/content/ravdess/Actor_18/03-01-02-01-01-02-18.wav,03,01,02,01,01,02,18
739,/content/ravdess/Actor_18/03-01-08-01-02-01-18.wav,03,01,08,01,02,01,18
740,/content/ravdess/Actor_18/03-01-01-01-02-02-18.wav,03,01,01,01,02,02,18
741,/content/ravdess/Actor_18/03-01-03-01-02-02-18.wav,03,01,03,01,02,02,18
742,/content/ravdess/Actor_18/03-01-02-02-01-02-18.wav,03,01,02,02,01,02,18
743,/content/ravdess/Actor_18/03-01-03-02-01-01-18.wav,03,01,03,02,01,01,18
744,/content/ravdess/Actor_18/03-01-02-02-02-01-18.wav,03,01,02,02,02,01,18
745,/content/ravdess/Actor_18/03-01-05-02-01-02-18.wav,03,01,05,02,01,02,18
746,/content/ravdess/Actor_18/03-01-03-01-02-01-18.wav,03,01,03,01,02,01,18
747,/content/ravdess/Actor_18/03-01-05-02-02-01-18.wav,03,01,05,02,02,01,18
748,/content/ravdess/Actor_18/03-01-06-01-01-01-18.wav,03,01,06,01,01,01,18
749,/content/ravdess/Actor_18/03-01-05-02-02-02-18.wav,03,01,05,02,02,02,18
750,/content/ravdess/Actor_18/03-01-05-01-02-02-18.wav,03,01,05,01,02,02,18
751,/content/ravdess/Actor_18/03-01-05-01-01-02-18.wav,03,01,05,01,01,02,18
752,/content/ravdess/Actor_18/03-01-01-01-01-02-18.wav,03,01,01,01,01,02,18
753,/content/ravdess/Actor_18/03-01-08-02-02-02-18.wav,03,01,08,02,02,02,18
754,/content/ravdess/Actor_18/03-01-08-02-01-02-18.wav,03,01,08,02,01,02,18
755,/content/ravdess/Actor_18/03-01-04-02-02-01-18.wav,03,01,04,02,02,01,18
756,/content/ravdess/Actor_18/03-01-07-01-02-01-18.wav,03,01,07,01,02,01,18
757,/content/ravdess/Actor_18/03-01-07-01-02-02-18.wav,03,01,07,01,02,02,18
758,/content/ravdess/Actor_18/03-01-03-01-01-02-18.wav,03,01,03,01,01,02,18
759,/content/ravdess/Actor_18/03-01-02-02-01-01-18.wav,03,01,02,02,01,01,18
760,/content/ravdess/Actor_18/03-01-05-01-02-01-18.wav,03,01,05,01,02,01,18
761,/content/ravdess/Actor_18/03-01-07-01-01-01-18.wav,03,01,07,01,01,01,18
762,/content/ravdess/Actor_18/03-01-05-01-01-01-18.wav,03,01,05,01,01,01,18
763,/content/ravdess/Actor_18/03-01-04-02-01-01-18.wav,03,01,04,02,01,01,18
764,/content/ravdess/Actor_18/03-01-08-01-01-01-18.wav,03,01,08,01,01,01,18
765,/content/ravdess/Actor_18/03-01-06-02-01-02-18.wav,03,01,06,02,01,02,18
766,/content/ravdess/Actor_18/03-01-04-01-01-01-18.wav,03,01,04,01,01,01,18
767,/content/ravdess/Actor_18/03-01-06-01-01-02-18.wav,03,01,06,01,01,02,18
768,/content/ravdess/Actor_18/03-01-02-01-01-01-18.wav,03,01,02,01,01,01,18
769,/content/ravdess/Actor_18/03-01-03-02-02-01-18.wav,03,01,03,02,02,01,18
770,/content/ravdess/Actor_18/03-01-06-01-02-02-18.wav,03,01,06,01,02,02,18
771,/content/ravdess/Actor_18/03-01-06-02-02-02-18.wav,03,01,06,02,02,02,18
772,/content/ravdess/Actor_18/03-01-04-01-01-02-18.wav,03,01,04,01,01,02,18
773,/content/ravdess/Actor_18/03-01-03-02-02-02-18.wav,03,01,03,02,02,02,18
774,/content/ravdess/Actor_18/03-01-07-02-01-02-18.wav,03,01,07,02,01,02,18
775,/content/ravdess/Actor_18/03-01-01-01-02-01-18.wav,03,01,01,01,02,01,18
776,/content/ravdess/Actor_18/03-01-04-01-02-02-18.wav,03,01,04,01,02,02,18
777,/content/ravdess/Actor_18/03-01-08-02-01-01-18.wav,03,01,08,02,01,01,18
778,/content/ravdess/Actor_18/03-01-02-02-02-02-18.wav,03,01,02,02,02,02,18
779,/content/ravdess/Actor_18/03-01-08-02-02-01-18.wav,03,01,08,02,02,01,18
780,/content/ravdess/Actor_18/03-01-02-01-02-02-18.wav,03,01,02,01,02,02,18
781,/content/ravdess/Actor_18/03-01-04-01-02-01-18.wav,03,01,04,01,02,01,18
782,/content/ravdess/Actor_18/03-01-06-02-01-01-18.wav,03,01,06,02,01,01,18
783,/content/ravdess/Actor_18/03-01-04-02-02-02-18.wav,03,01,04,02,02,02,18
784,/content/ravdess/Actor_18/03-01-04-02-01-02-18.wav,03,01,04,02,01,02,18
785,/content/ravdess/Actor_18/03-01-03-02-01-02-18.wav,03,01,03,02,01,02,18
786,/content/ravdess/Actor_18/03-01-07-02-01-01-18.wav,03,01,07,02,01,01,18
787,/content/ravdess/Actor_18/03-01-02-01-02-01-18.wav,03,01,02,01,02,01,18
788,/content/ravdess/Actor_24/03-02-05-01-01-02-24.wav,03,02,05,01,01,02,24
789,/content/ravdess/Actor_24/03-02-05-01-02-02-24.wav,03,02,05,01,02,02,24
790,/content/ravdess/Actor_24/03-02-04-02-01-01-24.wav,03,02,04,02,01,01,24
791,/content/ravdess/Actor_24/03-01-03-02-02-01-24.wav,03,01,03,02,02,01,24
792,/content/ravdess/Actor_24/03-02-03-02-01-01-24.wav,03,02,03,02,01,01,24
793,/content/ravdess/Actor_24/03-01-02-01-01-01-24.wav,03,01,02,01,01,01,24
794,/content/ravdess/Actor_24/03-02-05-02-02-01-24.wav,03,02,05,02,02,01,24
795,/content/ravdess/Actor_24/03-01-05-02-02-02-24.wav,03,01,05,02,02,02,24
796,/content/ravdess/Actor_24/03-02-02-01-02-01-24.wav,03,02,02,01,02,01,24
797,/content/ravdess/Actor_24/03-01-07-02-01-01-24.wav,03,01,07,02,01,01,24
798,/content/ravdess/Actor_24/03-01-04-02-01-02-24.wav,03,01,04,02,01,02,24
799,/content/ravdess/Actor_24/03-02-02-02-01-02-24.wav,03,02,02,02,01,02,24
800,/content/ravdess/Actor_24/03-02-04-02-01-02-24.wav,03,02,04,02,01,02,24
801,/content/ravdess/Actor_24/03-02-02-02-01-01-24.wav,03,02,02,02,01,01,24
802,/content/ravdess/Actor_24/03-01-02-01-01-02-24.wav,03,01,02,01,01,02,24
803,/content/ravdess/Actor_24/03-02-01-01-02-02-24.wav,03,02,01,01,02,02,24
804,/content/ravdess/Actor_24/03-01-01-01-01-02-24.wav,03,01,01,01,01,02,24
805,/content/ravdess/Actor_24/03-02-03-01-02-02-24.wav,03,02,03,01,02,02,24
806,/content/ravdess/Actor_24/03-01-06-01-02-01-24.wav,03,01,06,01,02,01,24
807,/content/ravdess/Actor_24/03-01-08-02-01-02-24.wav,03,01,08,02,01,02,24
808,/content/ravdess/Actor_24/03-02-02-01-01-01-24.wav,03,02,02,01,01,01,24
809,/content/ravdess/Actor_24/03-01-02-02-01-02-24.wav,03,01,02,02,01,02,24
810,/content/ravdess/Actor_24/03-02-06-02-02-01-24.wav,03,02,06,02,02,01,24
811,/content/ravdess/Actor_24/03-01-05-01-02-02-24.wav,03,01,05,01,02,02,24
812,/content/ravdess/Actor_24/03-02-06-01-01-01-24.wav,03,02,06,01,01,01,24
813,/content/ravdess/Actor_24/03-01-02-02-02-02-24.wav,03,01,02,02,02,02,24
814,/content/ravdess/Actor_24/03-01-03-01-02-02-24.wav,03,01,03,01,02,02,24
815,/content/ravdess/Actor_24/03-01-07-02-01-02-24.wav,03,01,07,02,01,02,24
816,/content/ravdess/Actor_24/03-02-05-02-02-02-24.wav,03,02,05,02,02,02,24
817,/content/ravdess/Actor_24/03-01-04-01-02-01-24.wav,03,01,04,01,02,01,24
818,/content/ravdess/Actor_24/03-01-07-02-02-02-24.wav,03,01,07,02,02,02,24
819,/content/ravdess/Actor_24/03-02-04-01-01-02-24.wav,03,02,04,01,01,02,24
820,/content/ravdess/Actor_24/03-02-03-02-02-02-24.wav,03,02,03,02,02,02,24
821,/content/ravdess/Actor_24/03-02-04-01-02-02-24.wav,03,02,04,01,02,02,24
822,/content/ravdess/Actor_24/03-02-03-01-02-01-24.wav,03,02,03,01,02,01,24
823,/content/ravdess/Actor_24/03-02-05-01-01-01-24.wav,03,02,05,01,01,01,24
824,/content/ravdess/Actor_24/03-02-04-01-02-01-24.wav,03,02,04,01,02,01,24
825,/content/ravdess/Actor_24/03-01-06-02-01-02-24.wav,03,01,06,02,01,02,24
826,/content/ravdess/Actor_24/03-02-03-02-01-02-24.wav,03,02,03,02,01,02,24
827,/content/ravdess/Actor_24/03-01-04-02-02-02-24.wav,03,01,04,02,02,02,24
828,/content/ravdess/Actor_24/03-02-02-02-02-02-24.wav,03,02,02,02,02,02,24
829,/content/ravdess/Actor_24/03-01-04-02-02-01-24.wav,03,01,04,02,02,01,24
830,/content/ravdess/Actor_24/03-02-06-02-02-02-24.wav,03,02,06,02,02,02,24
831,/content/ravdess/Actor_24/03-01-02-01-02-01-24.wav,03,01,02,01,02,01,24
832,/content/ravdess/Actor_24/03-01-07-01-01-02-24.wav,03,01,07,01,01,02,24
833,/content/ravdess/Actor_24/03-01-08-02-02-01-24.wav,03,01,08,02,02,01,24
834,/content/ravdess/Actor_24/03-02-06-01-01-02-24.wav,03,02,06,01,01,02,24
835,/content/ravdess/Actor_24/03-01-06-01-01-02-24.wav,03,01,06,01,01,02,24
836,/content/ravdess/Actor_24/03-02-06-02-01-01-24.wav,03,02,06,02,01,01,24
837,/content/ravdess/Actor_24/03-01-06-02-01-01-24.wav,03,01,06,02,01,01,24
838,/content/ravdess/Actor_24/03-02-04-02-02-02-24.wav,03,02,04,02,02,02,24
839,/content/ravdess/Actor_24/03-01-07-01-02-01-24.wav,03,01,07,01,02,01,24
840,/content/ravdess/Actor_24/03-01-06-01-01-01-24.wav,03,01,06,01,01,01,24
841,/content/ravdess/Actor_24/03-01-08-01-02-01-24.wav,03,01,08,01,02,01,24
842,/content/ravdess/Actor_24/03-02-03-01-01-02-24.wav,03,02,03,01,01,02,24
843,/content/ravdess/Actor_24/03-01-08-01-01-01-24.wav,03,01,08,01,01,01,24
844,/content/ravdess/Actor_24/03-01-04-02-01-01-24.wav,03,01,04,02,01,01,24
845,/content/ravdess/Actor_24/03-01-06-02-02-02-24.wav,03,01,06,02,02,02,24
846,/content/ravdess/Actor_24/03-02-04-01-01-01-24.wav,03,02,04,01,01,01,24
847,/content/ravdess/Actor_24/03-02-02-01-02-02-24.wav,03,02,02,01,02,02,24
848,/content/ravdess/Actor_24/03-02-04-02-02-01-24.wav,03,02,04,02,02,01,24
849,/content/ravdess/Actor_24/03-01-05-01-02-01-24.wav,03,01,05,01,02,01,24
850,/content/ravdess/Actor_24/03-01-03-01-02-01-24.wav,03,01,03,01,02,01,24
851,/content/ravdess/Actor_24/03-02-06-02-01-02-24.wav,03,02,06,02,01,02,24
852,/content/ravdess/Actor_24/03-02-03-02-02-01-24.wav,03,02,03,02,02,01,24
853,/content/ravdess/Actor_24/03-01-05-02-01-02-24.wav,03,01,05,02,01,02,24
854,/content/ravdess/Actor_24/03-01-03-02-01-02-24.wav,03,01,03,02,01,02,24
855,/content/ravdess/Actor_24/03-01-07-01-01-01-24.wav,03,01,07,01,01,01,24
856,/content/ravdess/Actor_24/03-01-06-01-02-02-24.wav,03,01,06,01,02,02,24
857,/content/ravdess/Actor_24/03-01-06-02-02-01-24.wav,03,01,06,02,02,01,24
858,/content/ravdess/Actor_24/03-01-08-01-01-02-24.wav,03,01,08,01,01,02,24
859,/content/ravdess/Actor_24/03-02-02-01-01-02-24.wav,03,02,02,01,01,02,24
860,/content/ravdess/Actor_24/03-01-05-02-01-01-24.wav,03,01,05,02,01,01,24
861,/content/ravdess/Actor_24/03-01-05-01-01-01-24.wav,03,01,05,01,01,01,24
862,/content/ravdess/Actor_24/03-01-02-02-01-01-24.wav,03,01,02,02,01,01,24
863,/content/ravdess/Actor_24/03-02-01-01-02-01-24.wav,03,02,01,01,02,01,24
864,/content/ravdess/Actor_24/03-01-02-02-02-01-24.wav,03,01,02,02,02,01,24
865,/content/ravdess/Actor_24/03-01-08-02-01-01-24.wav,03,01,08,02,01,01,24
866,/content/ravdess/Actor_24/03-01-04-01-01-02-24.wav,03,01,04,01,01,02,24
867,/content/ravdess/Actor_24/03-02-02-02-02-01-24.wav,03,02,02,02,02,01,24
868,/content/ravdess/Actor_24/03-01-01-01-02-01-24.wav,03,01,01,01,02,01,24
869,/content/ravdess/Actor_24/03-01-03-02-02-02-24.wav,03,01,03,02,02,02,24
870,/content/ravdess/Actor_24/03-02-05-01-02-01-24.wav,03,02,05,01,02,01,24
871,/content/ravdess/Actor_24/03-01-03-02-01-01-24.wav,03,01,03,02,01,01,24
872,/content/ravdess/Actor_24/03-02-06-01-02-02-24.wav,03,02,06,01,02,02,24
873,/content/ravdess/Actor_24/03-01-07-02-02-01-24.wav,03,01,07,02,02,01,24
874,/content/ravdess/Actor_24/03-02-06-01-02-01-24.wav,03,02,06,01,02,01,24
875,/content/ravdess/Actor_24/03-01-04-01-01-01-24.wav,03,01,04,01,01,01,24
876,/content/ravdess/Actor_24/03-02-05-02-01-01-24.wav,03,02,05,02,01,01,24
877,/content/ravdess/Actor_24/03-01-01-01-01-01-24.wav,03,01,01,01,01,01,24
878,/content/ravdess/Actor_24/03-01-07-01-02-02-24.wav,03,01,07,01,02,02,24
879,/content/ravdess/Actor_24/03-01-08-02-02-02-24.wav,03,01,08,02,02,02,24
880,/content/ravdess/Actor_24/03-01-03-01-01-01-24.wav,03,01,03,01,01,01,24
881,/content/ravdess/Actor_24/03-02-03-01-01-01-24.wav,03,02,03,01,01,01,24
882,/content/ravdess/Actor_24/03-01-05-02-02-01-24.wav,03,01,05,02,02,01,24
883,/content/ravdess/Actor_24/03-02-01-01-01-02-24.wav,03,02,01,01,01,02,24
884,/content/ravdess/Actor_24/03-02-01-01-01-01-24.wav,03,02,01,01,01,01,24
885,/content/ravdess/Actor_24/03-01-08-01-02-02-24.wav,03,01,08,01,02,02,24
886,/content/ravdess/Actor_24/03-01-03-01-01-02-24.wav,03,01,03,01,01,02,24
887,/content/ravdess/Actor_24/03-01-05-01-01-02-24.wav,03,01,05,01,01,02,24
888,/content/ravdess/Actor_24/03-01-04-01-02-02-24.wav,03,01,04,01,02,02,24
889,/content/ravdess/Actor_24/03-01-02-01-02-02-24.wav,03,01,02,01,02,02,24
890,/content/ravdess/Actor_24/03-02-05-02-01-02-24.wav,03,02,05,02,01,02,24
891,/content/ravdess/Actor_24/03-01-01-01-02-02-24.wav,03,01,01,01,02,02,24
892,/content/ravdess/Actor_21/03-02-01-01-02-01-21.wav,03,02,01,01,02,01,21
893,/content/ravdess/Actor_21/03-02-04-02-01-02-21.wav,03,02,04,02,01,02,21
894,/content/ravdess/Actor_21/03-01-08-02-01-02-21.wav,03,01,08,02,01,02,21
895,/content/ravdess/Actor_21/03-01-07-02-02-02-21.wav,03,01,07,02,02,02,21
896,/content/ravdess/Actor_21/03-02-06-02-02-02-21.wav,03,02,06,02,02,02,21
897,/content/ravdess/Actor_21/03-01-03-02-02-02-21.wav,03,01,03,02,02,02,21
898,/content/ravdess/Actor_21/03-02-01-01-01-01-21.wav,03,02,01,01,01,01,21
899,/content/ravdess/Actor_21/03-02-04-02-01-01-21.wav,03,02,04,02,01,01,21
900,/content/ravdess/Actor_21/03-01-04-01-02-02-21.wav,03,01,04,01,02,02,21
