,file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
0,/content/ravdess/Actor_01/03-02-04-02-02-02-01.wav,0 days 00:00:00,0 days 00:00:04.637958333,32.712994,0.05019894,31.372097,32.28749,35.031925,3.6598282,66.40414,124.50688,14.522333,10.042106,0.45198986,1.041912,0.0037928133,0.36144346,0.9941437,0.9903509,5.360094,2.4138217,5.761153,4.453806,0.13224053,1.17343,15.89844,1.1254799,1.7204883,5.478413,8.539013,1.2595507,0.77773225,17.617561,0.010605094,1.4487927,0.73047394,0.9254053,9.475632,0.33575675,2.0777829,4.560466,18.234232,0.3060258,468.52185,0.5001792,1214.7124,0.1918544,-113.63565,-0.8465978,1441.4562,0.20363176,877.5931,0.26043102,-102.776436,-0.9011792,2439.7124,0.120822914,689.03064,0.3497608,-105.60256,-0.85116416,-11.392091,-0.49700296,19.042156,0.36588866,0.114422716,0.20725133,-0.01091193,-1.0480918,0.24139659,0.58242285,29.74236,0.35584906,-1.2999307,-6.442344,13.448861,0.8537798,-1.3323016,-13.027212,-0.5625422,8.083022,0.08650464,0.01301195,0.014996993,1.7316017,0.65645516,0.78999996,0.6792643,0.53249997,0.44313514,-33.323326
0,/content/ravdess/Actor_01/03-01-08-01-01-02-01.wav,0 days 00:00:00,0 days 00:00:03.269916667,25.457859,0.13677253,23.199667,26.253952,27.889557,4.68989,87.123116,60.638683,62.53474,37.327126,0.13446553,1.5491076,0.0019477911,0.006025905,0.2480168,0.24606901,4.8159323,3.070892,4.8329277,2.3566854,0.05400203,1.5954756,10.638717,1.6145673,4.0382576,2.184965,7.8812017,1.662632,5.5040464,2.2796896,0.06400132,1.5820597,2.230562,0.62945676,2.1533437,1.4521383,2.7696464,4.218662,19.616278,0.3683679,481.1167,0.5081885,1170.7303,0.19626637,-139.18677,-0.64591414,1458.365,0.19534339,808.3204,0.28728452,-139.41637,-0.61810094,2487.2349,0.12995835,697.3845,0.24335058,-141.5563,-0.5866637,-11.815102,-0.62092704,20.027037,0.45321736,0.083780736,0.27327144,-0.012314249,-0.90836453,0.15664849,0.5316502,30.30937,0.4440368,2.927765,4.470371,17.886812,0.9423558,2.2079592,7.1032324,-0.6138134,7.7998085,0.08393312,0.015184142,0.0057742195,2.4615386,1.2500001,0.2525,0.19096792,0.5225,0.48761535,-44.779564
0,/content/ravdess/Actor_01/03-02-06-01-02-01-01.wav,0 days 00:00:00,0 days 00:00:04.304291667,32.45708,0.059577513,31.295727,31.844986,34.999004,3.7032776,119.366104,179.94804,17.144255,11.196404,0.3944229,1.1272562,0.005466924,0.23536234,0.8405558,0.83508885,5.3501754,3.6261635,5.897148,3.5315673,0.13345593,1.2294855,17.12178,1.0607073,2.5654328,3.8601036,7.89625,1.2994652,4.57305,3.099112,0.012487007,1.3687849,0.99415696,1.1293379,9.373627,0.3172441,3.603703,2.786063,18.648315,0.42816064,480.2506,0.46819142,1211.5704,0.18309723,-111.66436,-0.8538158,1448.5817,0.20175686,872.5738,0.26863465,-110.35447,-0.8256318,2441.8098,0.11951915,764.3091,0.3943183,-113.42832,-0.77515346,-12.960877,-0.47501868,20.694145,0.3474887,0.10087286,0.2739208,-0.013676291,-0.85254157,0.25411373,0.59633917,32.37159,0.33721757,2.198307,4.1793165,11.290804,0.93184394,4.5689645,3.973908,-1.9152416,10.185454,0.07447856,0.013394796,0.020952372,1.6317016,0.7075472,0.6866666,0.6047773,0.5275,0.44364256,-33.988453
0,/content/ravdess/Actor_01/03-01-02-01-02-02-01.wav,0 days 00:00:00,0 days 00:00:03.470145833,23.421627,0.07158885,22.393826,23.624762,24.891598,2.4977722,150.53404,203.80754,35.221855,31.733028,0.12553364,1.2978243,0.0044454797,0.0140622575,0.26471436,0.26026887,2.6319818,1.6037554,2.647036,2.1206791,0.03445699,1.3843713,14.295753,1.3781906,6.1606054,1.6065542,8.965936,1.2351055,5.6062894,1.8433691,0.019984392,1.2752361,1.0929825,0.7687302,3.9933448,0.7408112,3.751594,3.0738297,20.40682,0.6276044,471.91653,0.530333,1146.2527,0.21437022,-130.24455,-0.7026505,1407.3785,0.21002398,830.5859,0.2915624,-132.42705,-0.6617953,2444.543,0.12195455,623.7299,0.29234746,-135.45868,-0.6177079,-12.931984,-0.43720052,21.852444,0.31214213,0.054201454,0.3615628,-0.011140351,-0.8447644,0.080347545,0.5407812,34.06665,0.40315562,4.5031886,2.3304114,15.687708,0.8595891,3.491316,4.2356396,-2.5031257,10.287963,0.052928347,0.010891255,0.007965978,2.0231214,0.87976545,0.41666666,0.14197026,0.5225,0.45860523,-46.895203
0,/content/ravdess/Actor_01/03-01-03-02-01-01-01.wav,0 days 00:00:00,0 days 00:00:03.670333333,34.288193,0.09648248,31.886692,33.992844,37.641438,5.7547455,49.435265,25.819061,6.2131524,27.50914,0.23950216,1.320631,0.0078029893,0.023868676,0.47884187,0.47103888,8.752121,4.842955,5.101761,2.5346112,0.11624908,1.516747,10.600124,1.441306,2.4945734,4.2579556,3.4813347,3.5965145,1.5860783,10.282188,0.033865146,0.9061372,1.5998672,0.6260255,4.8809013,0.9014259,5.427282,1.757718,20.18696,0.40540484,561.9799,0.54250467,1083.1154,0.24613872,-144.84872,-0.5913803,1524.2555,0.23527779,860.8698,0.26987866,-132.28133,-0.6666532,2536.7222,0.13814892,648.94824,0.43505245,-134.63895,-0.63241446,-11.601998,-0.64441407,20.146824,0.40960112,0.11980948,0.26906702,-0.013932729,-0.9108436,0.29186115,0.62944967,24.773289,0.44427136,2.3088944,6.6940966,4.535628,3.8363137,-2.7373116,-8.644202,0.28178802,8.279852,0.07089036,0.012436315,0.015226211,2.7322404,0.83102494,0.43666667,0.33983657,0.74,0.4456456,-39.13559
0,/content/ravdess/Actor_01/03-01-05-02-02-01-01.wav,0 days 00:00:00,0 days 00:00:04.137458333,36.234467,0.14220476,31.964804,36.7951,40.579727,8.6149235,296.556,150.48048,52.248535,22.972004,0.898231,1.3114117,0.06335935,0.27542484,1.5761244,1.512765,22.67106,14.7901535,23.180082,21.773746,0.6135053,1.5886245,2.4193711,6.554273,-3.0142832,-4.0303698,1.7276491,6.186333,-4.417777,-4.0871754,0.054315414,2.1147056,1.2209651,0.64382946,5.1545935,0.8158126,6.1911263,1.4296166,12.698458,0.62794155,863.294,0.34157795,894.30536,0.3639973,-140.84625,-0.622881,1968.3572,0.19024487,713.9257,0.53345793,-132.84431,-0.67432076,2996.3938,0.10801933,775.62823,0.6011253,-133.74097,-0.66108537,-5.402636,-1.4639833,13.933836,0.59648156,0.103271075,0.4024512,-0.013281839,-1.0727886,1.5850822,0.68646103,14.126027,0.9211232,-4.951428,-2.6158297,2.7187421,5.2159114,-16.082611,-1.4569942,4.978397,3.9476595,0.08243276,0.01082508,0.08166591,1.9417477,0.7371008,0.47,0.313794,0.512,0.3801789,-24.97932
0,/content/ravdess/Actor_01/03-02-01-01-01-01-01.wav,0 days 00:00:00,0 days 00:00:04.237583333,32.02638,0.04232457,31.114649,32.03919,33.517998,2.403349,17.539726,7.9478126,13.164536,8.103813,0.31287393,1.1358122,0.0017586249,0.17531157,0.6858394,0.6840808,4.9662495,2.44376,5.1402493,2.936004,0.07493245,1.255135,15.074976,1.2008214,1.8894869,4.547108,6.6324706,1.9394612,0.92223805,10.97686,0.008884685,1.3546462,0.8126963,0.90678537,9.208476,0.33725885,-0.57997245,-10.778167,18.44178,0.34012496,490.0517,0.47118652,1092.7227,0.20771974,-108.963066,-0.89061147,1442.3417,0.18978229,819.31494,0.3434227,-109.424286,-0.85059935,2469.2869,0.10724838,640.62286,0.45093387,-112.82983,-0.7933845,-11.324592,-0.49203742,19.209967,0.34058285,0.11418503,0.26009512,-0.011657157,-0.7998172,0.14746088,0.5925353,29.361345,0.4023723,1.4155583,8.004761,11.624811,1.3687214,0.37100142,35.104984,0.12406794,6.71388,0.103545494,0.016386187,0.010249505,1.8957347,0.7194244,0.6666666,0.45433715,0.525,0.46526873,-38.082783
0,/content/ravdess/Actor_01/03-01-08-02-01-02-01.wav,0 days 00:00:00,0 days 00:00:03.570229167,31.813362,0.16661698,28.248344,31.045004,36.94317,8.694824,160.26772,77.58969,105.14184,103.73912,0.3101014,1.4243431,0.0015660737,0.016366411,0.59692353,0.5953575,9.633268,5.6959453,8.391945,4.488707,0.1696589,1.4895753,9.238901,1.4969369,2.8610232,2.956392,4.9416556,2.769705,0.22106405,64.88352,0.100041084,1.6851677,1.8793321,0.6711974,3.3049214,1.3512111,1.8835497,6.8402247,15.521255,0.93780565,626.48285,0.49450094,1136.3506,0.24524662,-137.92972,-0.6525239,1616.5745,0.22108473,816.0822,0.39319375,-129.8087,-0.6935052,2678.5183,0.12049944,602.82,0.45186123,-131.56683,-0.66667783,-9.260583,-0.81628263,18.319878,0.44077182,0.10022395,0.23215051,-0.011771045,-1.2155657,0.43377647,0.5530641,22.731161,0.49551812,2.1025743,5.0517306,8.912731,2.2714355,-5.1947966,-4.0161166,-1.2342188,10.18017,0.08134647,0.014691682,0.014123335,2.52809,0.85470086,0.4333333,0.3655437,0.53499997,0.4901275,-35.512672
0,/content/ravdess/Actor_01/03-02-06-02-02-02-01.wav,0 days 00:00:00,0 days 00:00:04.270916667,32.70136,0.055362098,31.250546,32.424683,34.33244,3.081894,130.963,213.99327,23.68793,12.328321,0.7235901,1.1216489,0.043324336,0.27840745,1.5649344,1.52161,10.925503,7.933335,11.634383,6.7137547,0.3195162,1.2571244,14.723912,0.8224534,-6.133677,-1.9862276,7.1564927,1.813367,0.825332,16.75049,0.01938424,1.2578208,0.97506297,0.77108055,6.972434,0.48189294,1.6054755,5.873222,12.038459,0.59673524,739.7508,0.45114043,1060.0018,0.2388576,-118.30324,-0.79804236,1805.9962,0.1960788,787.8831,0.3225097,-109.32194,-0.8451303,2780.387,0.13715006,738.1125,0.4085626,-109.40071,-0.84439784,-7.2717624,-0.8804664,14.296857,0.47372124,0.09842962,0.4606355,-0.009717421,-1.0311648,0.6317223,0.5885745,22.842775,0.44825092,-4.519326,-2.9304845,13.948322,0.97773457,1.3434798,13.341513,0.15126087,10.468835,0.08031762,0.01116953,0.025198445,2.347418,0.4750594,1.03,0.35999998,0.7,0.41044688,-29.06188
0,/content/ravdess/Actor_01/03-01-04-01-01-01-01.wav,0 days 00:00:00,0 days 00:00:03.837166667,25.805344,0.084538035,23.64439,26.132208,27.705132,4.0607414,136.8272,115.73103,25.082859,16.087473,0.106307186,1.2933058,0.002151777,0.02612564,0.21277383,0.21062206,2.7911658,1.2777405,2.9151273,1.6618227,0.03202606,1.4332604,12.497956,1.3875283,3.9357092,2.4449122,10.146193,1.2308024,2.8632264,4.286112,0.030920766,1.5053215,1.2987854,0.86132497,4.0950174,0.8794962,6.5274663,0.8183962,21.945528,0.29979983,551.5122,0.5459444,1173.2732,0.21580365,-140.2478,-0.61702394,1516.2534,0.22321488,892.0586,0.34339193,-140.95471,-0.59126914,2502.5986,0.13663845,731.555,0.31212482,-142.8979,-0.5638166,-13.014868,-0.45614937,21.00501,0.37039593,0.07961924,0.34945762,-0.010317415,-1.0171862,0.07624189,0.588067,31.302853,0.37401944,4.258054,2.9214706,18.838749,0.7605783,3.2369566,5.6316333,-1.4512794,8.180472,0.085465,0.012156439,0.012359031,2.356021,1.591512,0.19666666,0.050221726,0.35142857,0.42689672,-48.525806
0,/content/ravdess/Actor_01/03-01-07-01-02-02-01.wav,0 days 00:00:00,0 days 00:00:03.837166667,26.67012,0.12212118,23.517035,27.08656,29.378498,5.8614635,259.92685,385.2096,11.537327,25.162296,0.13985592,1.2118393,0.002999682,0.037625507,0.28213343,0.27913374,1.9966693,1.6051817,2.3419325,2.267943,0.039609652,1.3935635,10.278837,1.972253,5.753368,2.3217995,6.6204057,1.5920918,2.7931385,3.6687036,0.021593157,1.2888362,0.8955457,0.83164924,4.479157,0.8625893,1.9694732,2.3451855,23.888367,0.26856324,563.9305,0.4880736,1096.7166,0.32367554,-137.24933,-0.64841014,1548.8635,0.240683,816.5445,0.3291376,-138.87538,-0.61230445,2595.594,0.13538188,686.4151,0.44240013,-141.49156,-0.57398367,-12.614159,-0.59916097,21.22358,0.3974887,0.09173985,0.33759272,-0.014520457,-0.68229276,0.09937161,0.55737644,30.167318,0.54836404,7.4272447,1.3901416,12.564244,0.93605864,-3.909775,-3.2945735,0.645847,8.225189,0.06002352,0.013306466,0.009815184,1.3089006,1.061008,0.31,0.16807735,0.48799998,0.4533167,-46.19129
0,/content/ravdess/Actor_01/03-01-05-02-01-01-01.wav,0 days 00:00:00,0 days 00:00:04.104104167,41.331577,0.1556215,39.288895,43.20465,45.90346,6.614567,157.72105,79.36479,36.36069,8.997946,1.2545366,1.2319909,0.014363265,0.37334836,2.8071208,2.7927575,21.850687,12.207253,25.15093,11.825091,1.0227559,1.4744847,4.7100735,2.3458364,-5.3492084,-2.2653577,-3.0947907,-3.9352455,-8.06968,-2.631545,0.03203471,1.7148805,1.126534,0.61094797,5.6335087,1.0645036,5.517004,2.0375073,11.747267,0.96149975,962.33545,0.23927613,785.6795,0.46959734,-120.97481,-0.76701677,2034.1205,0.13794437,649.19904,0.47105184,-116.28786,-0.7904376,3113.6,0.09804089,507.0598,0.6146428,-118.66215,-0.75296265,-4.3950453,-1.3224967,14.143477,0.48252487,0.12699328,0.36042967,-0.0077567184,-1.6807383,2.2257268,0.7142859,8.309762,1.2585515,-12.256129,-1.0576291,-9.6749,-1.4607762,-21.138744,-1.1089691,-1.2133105,10.137105,0.06404616,0.00946892,0.078294,1.7114916,1.4851485,0.29166666,0.18703088,0.35833332,0.351398,-20.999664
0,/content/ravdess/Actor_01/03-02-05-02-02-01-01.wav,0 days 00:00:00,0 days 00:00:04.971645833,32.801193,0.09407655,31.183846,32.37644,35.02368,3.8398361,207.2578,200.2802,32.628044,32.756813,0.9909446,1.009515,0.10356488,0.7122326,1.863242,1.7596772,12.889137,6.9712057,13.135661,11.518294,0.48844177,1.3652503,9.738523,1.4624684,-3.7237306,-3.5304391,4.3331795,3.3630478,-1.996021,-8.32941,0.024865502,2.2639296,0.94264317,0.7840546,6.12898,0.58371776,0.5656065,16.982677,9.544229,0.6087219,799.204,0.41311693,993.37573,0.34494543,-113.31727,-0.8320952,1852.3315,0.21442659,760.7834,0.33140773,-102.60128,-0.91947293,2840.7107,0.12963536,721.3536,0.5535535,-103.72238,-0.89886326,-5.4595966,-0.94066495,12.661551,0.525001,0.10256566,0.2831929,-0.011771078,-0.98256177,0.9075375,0.78209865,19.200563,0.5148198,-4.986758,-2.0621154,8.774961,1.9401516,-5.2171683,-3.7095368,2.7548065,6.3634815,0.07917539,0.00886274,0.052208662,1.8145161,0.814664,0.6225,0.66993934,0.46599996,0.42523402,-26.483568
0,/content/ravdess/Actor_01/03-02-04-01-02-01-01.wav,0 days 00:00:00,0 days 00:00:04.671333333,31.77567,0.06970899,30.848572,31.74658,33.95359,3.1050186,17.528225,8.945042,9.714659,4.516026,0.21100773,1.0016114,0.0031460896,0.16676477,0.4298747,0.4267286,2.45399,1.1764797,2.1956913,1.6364499,0.044022445,1.1650236,20.526476,0.9959382,9.334551,1.152535,7.956538,1.2431326,3.2407017,3.298967,0.009150926,1.40095,0.65137523,1.1202235,9.9899845,0.33359012,2.6406436,3.2770607,27.12852,0.26957196,399.86893,0.31706586,1215.8074,0.20144437,-92.86093,-1.0434074,1335.8406,0.13072333,888.83325,0.34466404,-97.7552,-0.9141617,2430.5933,0.08949184,736.8571,0.3699557,-104.15848,-0.8048307,-17.380188,-0.409522,28.047335,0.31218344,0.10768257,0.3242092,-0.012224979,-0.8438691,0.07310728,0.646,35.270447,0.30384725,11.052469,1.0224394,12.112388,0.8204907,1.948512,6.5191336,-1.375027,10.477805,0.07827543,0.015931813,0.0070076496,1.7167382,0.43383947,1.305,0.60499996,0.65,0.3891015,-41.505978
0,/content/ravdess/Actor_01/03-02-02-02-01-02-01.wav,0 days 00:00:00,0 days 00:00:04.504499999,32.691532,0.07130235,31.255924,32.177204,36.02228,4.7663574,15.582077,10.747311,10.184764,6.4185047,0.25342748,1.1044773,0.0023704683,0.14742543,0.52013266,0.5177622,3.1338334,1.5270436,3.605572,1.9989312,0.057358768,1.2686726,16.704418,1.1418813,3.4992313,2.804866,7.3926663,1.7944577,2.6993616,4.4629483,0.011640833,1.2838486,0.8266713,1.0077449,9.518767,0.385401,0.6617415,9.477077,20.234634,0.3081916,467.60068,0.4747712,1104.3843,0.20282587,-100.17019,-0.96472895,1429.3433,0.20125222,809.0344,0.3026349,-102.46417,-0.8948983,2436.021,0.09704826,652.68054,0.2704356,-106.562996,-0.82376283,-12.999397,-0.50911057,22.44145,0.33944488,0.10747582,0.2248242,-0.012708018,-0.7715045,0.10509583,0.6726181,31.230198,0.38281384,3.2721062,3.6594453,11.449393,1.4049319,1.424675,10.291797,0.43387643,7.238824,0.09565646,0.016979974,0.004910475,1.7817373,0.45045045,1.175,0.555,0.68,0.43150896,-40.443005
0,/content/ravdess/Actor_01/03-01-08-01-01-01-01.wav,0 days 00:00:00,0 days 00:00:03.403395833,27.940023,0.16829869,23.981983,27.727356,33.356747,9.3747635,133.08176,146.03935,38.36933,83.13824,0.130757,1.4724655,0.0020206647,0.010519347,0.25160995,0.24958928,3.984747,2.1208875,4.0591536,1.937904,0.056950457,1.6896621,10.746804,1.5852844,4.25828,2.0171607,5.8167377,2.4889312,4.033617,2.7843623,0.042774744,1.2487603,1.6880323,0.79401696,2.7763822,1.0661275,2.4368,2.8773274,22.460487,0.27845392,572.70123,0.58221024,1081.694,0.24935167,-140.38545,-0.61966735,1529.0232,0.22747955,847.67725,0.3498683,-140.88513,-0.59584755,2544.1833,0.13081762,699.0739,0.2997517,-143.14336,-0.56364226,-12.222302,-0.6174646,21.177376,0.4373051,0.08333435,0.33300605,-0.01230116,-1.0718758,0.1622498,0.6825269,28.42794,0.4682537,6.7529273,1.7093545,15.651063,1.1519765,2.3941941,6.9379954,-0.21398875,8.643434,0.087217376,0.0145457005,0.0084003415,2.0648968,1.7964072,0.17,0.06733003,0.3633333,0.4610375,-44.689613
0,/content/ravdess/Actor_01/03-01-02-02-01-02-01.wav,0 days 00:00:00,0 days 00:00:04.004000,23.797808,0.08482495,22.312826,23.383528,25.891163,3.5783367,185.25769,217.35411,36.39755,16.843346,0.090337835,1.0665548,0.0028981578,0.07102201,0.17346191,0.17056376,2.2794535,1.7774528,1.5814692,0.8577384,0.022020783,1.2157576,12.87178,1.5039265,4.8015494,2.310663,7.9395833,1.3412966,5.266002,2.3343914,0.028895238,1.0860938,1.2911886,0.9222441,3.8977902,0.7754476,0.67089486,8.548358,20.554998,0.3565951,432.60107,0.42122048,1184.0005,0.21937478,-141.60934,-0.6091534,1344.1948,0.15226339,882.63086,0.26992077,-144.02658,-0.56729966,2339.319,0.085336,685.312,0.32801378,-146.43872,-0.53374404,-15.016878,-0.48568788,23.327948,0.3272485,0.057250574,0.43534014,-0.012905583,-0.7763082,0.05107659,0.49283767,34.47504,0.3355108,6.7410283,1.4727602,14.466355,0.9440623,5.1052613,3.3155036,-1.2532575,8.5297,0.06636746,0.010208014,0.009419464,2.255639,1.5228428,0.19666666,0.12565385,0.3757143,0.400102,-51.548443
0,/content/ravdess/Actor_01/03-02-06-01-01-01-01.wav,0 days 00:00:00,0 days 00:00:04.404416667,32.425304,0.049141172,31.154661,31.720463,34.63188,3.4772205,29.060122,20.166082,15.513417,14.121191,0.35261023,1.1098411,0.0024219337,0.22000778,0.78526235,0.78284043,5.613991,2.8416934,3.9210649,2.0984306,0.09769499,1.212406,15.205557,1.1090119,1.2953966,7.1750503,9.482851,1.2210534,-1.8606896,-8.105293,0.010508128,0.9717423,0.9257688,0.8687728,8.293441,0.5019938,-0.81953627,-7.7887063,16.213907,0.33274668,461.408,0.46650538,1161.345,0.21689424,-104.820564,-0.9264559,1422.6353,0.1737048,796.22394,0.29107043,-102.32282,-0.9067984,2440.0757,0.10212509,651.9523,0.4450779,-104.81096,-0.86207217,-11.00771,-0.528463,17.967424,0.39362445,0.11118343,0.24588577,-0.014248399,-0.6460315,0.18314616,0.5892309,27.87531,0.4093561,-0.42959827,-24.01831,13.319303,1.0061774,-6.089989,-2.9940944,-1.6195751,9.555805,0.086538866,0.014177915,0.0063605793,1.8223236,0.69284064,0.75,0.657622,0.5025,0.48468417,-36.515507
0,/content/ravdess/Actor_01/03-02-04-01-01-02-01.wav,0 days 00:00:00,0 days 00:00:04.504499999,32.11302,0.04762088,30.775608,31.754898,34.077858,3.30225,11.308918,5.0361314,11.270721,9.666628,0.25783327,1.130653,0.0021501512,0.15736891,0.5101457,0.50799555,3.5405383,1.6843922,2.9573412,1.338469,0.059075076,1.2483912,17.577833,1.0881487,4.7961426,1.9464043,9.438605,1.5014529,-0.07955927,-133.50632,0.010546441,1.3137228,0.8784997,1.0902494,9.451301,0.33672303,3.0226693,2.3155894,21.76979,0.3586737,450.94363,0.4698053,1148.5835,0.19466254,-97.550255,-1.0086093,1393.4468,0.18579192,808.7279,0.32365826,-101.424385,-0.9060024,2431.3545,0.11496111,641.1533,0.3553517,-104.76084,-0.84675175,-13.758101,-0.47631982,21.424145,0.36837885,0.11939269,0.25984213,-0.014167624,-0.70976096,0.1085018,0.6454457,32.021812,0.38906372,5.078325,2.2998636,15.140491,1.0870392,-3.0373285,-4.049192,-1.0505403,8.933114,0.09501032,0.016821638,0.003514083,1.7817373,0.45045045,1.185,0.59499997,0.67333335,0.46456668,-39.727333
0,/content/ravdess/Actor_01/03-02-03-02-01-02-01.wav,0 days 00:00:00,0 days 00:00:04.804791667,32.659584,0.07141439,31.281517,32.124657,35.843037,4.5615196,14.768393,9.226439,6.796113,9.904982,0.6176835,1.0626562,0.0059458325,0.423331,1.3326554,1.3267096,7.168905,4.1182823,10.083822,7.7366896,0.18303247,1.1849346,14.258499,1.0716234,0.6555406,15.182438,7.022548,1.8754061,0.48121116,33.69238,0.0127538005,1.7283967,0.82337564,0.95103717,9.0600195,0.37477854,1.8108374,3.9983084,15.897592,0.36460137,482.47787,0.5635439,1124.5682,0.26435003,-103.96859,-0.9374252,1461.0824,0.23422012,769.57465,0.30594644,-94.81432,-0.983787,2504.4346,0.13352825,592.7667,0.4242184,-97.44375,-0.93148744,-9.59672,-0.5811906,17.404068,0.3439333,0.11072766,0.19176185,-0.015503205,-0.67182094,0.32386208,0.6142412,24.752876,0.4183474,0.6586966,16.010847,9.290268,1.7831402,-3.4807854,-5.6267824,0.7681552,7.300477,0.08090495,0.012280888,0.007667966,1.4613779,0.63291144,0.8766666,0.54615825,0.6766666,0.4598792,-30.919432
0,/content/ravdess/Actor_01/03-02-06-02-01-01-01.wav,0 days 00:00:00,0 days 00:00:04.304291667,32.633602,0.07587426,31.486889,32.57979,34.80021,3.3133202,75.826294,69.10495,21.860474,13.211172,0.49049306,1.1638522,0.0070769573,0.270203,1.0003579,0.9932809,7.4663887,4.5016685,6.765988,3.50923,0.20054837,1.27945,15.112998,1.0136156,-0.5952891,-16.63576,7.7708054,1.243143,2.578156,6.7643986,0.018902712,1.9269748,1.0608335,0.67588836,7.6581225,0.4281994,2.8077328,3.362103,16.669594,0.41168258,589.3569,0.47179586,1173.4141,0.20943631,-115.62747,-0.8223981,1597.3989,0.20083454,815.8381,0.3444392,-107.7265,-0.8502679,2571.138,0.13328783,717.4241,0.59532183,-109.41053,-0.821356,-10.0886,-0.66159725,17.9744,0.39222747,0.11031959,0.23808958,-0.010315215,-1.1546035,0.3917379,0.6206983,27.430553,0.36457083,-1.0908597,-9.504617,10.513821,1.1093221,1.8210099,12.580749,-0.45231494,7.7262735,0.09454671,0.012460664,0.013376094,2.5641026,0.9433963,0.5225,0.4211517,0.412,0.4644739,-31.937992
